"","x"
"4990",14.59547785
"4991",7.251901805
"4992",9.917264917
"4993",7.917531124
"4994",6.981934026
"4995",6.826265199
"4996",10.50548036
"4997",8.16933579
"4998",10.66985185
"4999",12.45013201
"5000",7.552980262
"5001",9.4137829
"5002",8.217702556
"5003",10.80916485
"5004",7.952211723
"5005",8.803220941
"5006",7.808845353
"5007",6.382422141
"5008",11.58507972
"5009",9.044535694
"5010",7.276923494
"5011",6.199648899
"5012",6.852936052
"5013",5.88714299
"5014",10.90944158
"5015",8.723318995
"5016",8.598760865
"5017",6.789310794
"5018",10.39033612
"5019",8.541436134
"5020",10.38231247
"5021",7.069381269
"5022",8.580207832
"5023",9.056654288
"5024",5.778085967
"5025",7.552524285
"5026",9.500100246
"5027",13.76000438
"5028",10.74685508
"5029",7.662480938
"5030",9.957540156
"5031",9.334408044
"5032",5.287419846
"5033",7.900541976
"5034",9.757434735
"5035",6.637855453
"5036",9.772705598
"5037",5.047401289
"5038",9.682970606
"5039",8.293451204
"5040",9.108482668
"5041",11.70888394
"5042",14.00728945
"5043",10.56928931
"5044",12.37419588
"5045",6.601501911
"5046",10.70318926
"5047",8.941885877
"5048",7.857469296
"5049",8.223656854
"5050",9.602569091
"5051",6.95319256
"5052",6.591571519
"5053",6.92988619
"5054",8.722491723
"5055",9.193694166
"5056",12.22965944
"5057",8.940667143
"5058",8.849151314
"5059",8.248511192
"5060",9.0351252
"5061",7.599078734
"5062",11.09833086
"5063",9.760662172
"5064",12.20277031
"5065",9.232564278
"5066",7.256775366
"5067",10.33887829
"5068",7.839047183
"5069",7.038283819
"5070",8.395627722
"5071",6.295916936
"5072",12.24369339
"5073",10.51700728
"5074",9.11219919
"5075",6.560395336
"5076",9.967878531
"5077",8.86325498
"5078",8.054039761
"5079",7.260167565
"5080",8.509065078
"5081",9.922166623
"5082",9.465414618
"5083",9.513786995
"5084",12.03777121
"5085",8.468361833
"5086",11.46196573
"5087",9.345799494
"5088",7.848097256
"5089",7.863983531
"5090",8.737997736
"5091",13.67433076
"5092",11.32045122
"5093",11.45356395
"5094",8.106295394
"5095",9.412849726
"5096",9.848296768
"5097",8.96277412
"5098",11.60807807
"5099",8.101800959
"5100",6.721896113
"5101",10.97687032
"5102",9.931257882
"5103",11.38509095
"5104",7.415419084
"5105",11.10845176
"5106",9.592027736
"5107",13.03108782
"5108",8.952735926
"5109",6.596608898
"5110",7.025948467
"5111",10.09585421
"5112",6.773065716
"5113",8.771843048
"5114",5.420400722
"5115",11.62431204
"5116",9.459324977
"5117",14.17298871
"5118",12.4565313
"5119",7.346529821
"5120",11.27657127
"5121",8.858694675
"5122",11.39970054
"5123",9.139337505
"5124",12.59119303
"5125",7.454670985
"5126",8.003455886
"5127",9.857807514
"5128",10.23399059
"5129",8.006632732
"5130",10.05379161
"5131",6.787512215
"5132",9.249217965
"5133",11.71947294
"5134",7.511182229
"5135",11.90102315
"5136",8.470650333
"5137",9.898729342
"5138",11.14217379
"5139",9.098074699
"5140",6.735571753
"5141",8.807201297
"5142",8.403096005
"5143",9.622161741
"5144",9.426514531
"5145",9.806868326
"5146",11.0570998
"5147",9.572002122
"5148",6.168199085
"5149",11.37627519
"5150",9.53724755
"5151",12.27935766
"5152",9.335395138
"5153",10.32758867
"5154",5.615471554
"5155",7.218545834
"5156",8.758179721
"5157",9.354474066
"5158",5.979327789
"5159",6.120783281
"5160",9.620828058
"5161",7.961197292
"5162",8.759423036
"5163",11.51228728
"5164",7.834550655
"5165",9.548003256
"5166",13.65968582
"5167",9.352019231
"5168",8.941922355
"5169",7.442736471
"5170",8.975505354
"5171",10.58646234
"5172",10.45250544
"5173",8.792171996
"5174",8.916399957
"5175",7.897766935
"5176",11.35107633
"5177",10.93808309
"5178",13.72130848
"5179",10.82989523
"5180",11.6570457
"5181",7.448704306
"5182",10.37910836
"5183",9.331084399
"5184",8.996978429
"5185",7.572002293
"5186",7.50999738
"5187",7.794079163
"5188",11.76299781
"5189",9.735275315
"5190",7.365215412
"5191",9.311255892
"5192",8.431692118
"5193",9.259160128
"5194",8.622701914
"5195",10.13429121
"5196",9.211667042
"5197",10.25698375
"5198",8.296157496
"5199",7.953044087
"5200",9.95096731
"5201",9.469365991
"5202",10.36950339
"5203",10.76103391
"5204",6.444839177
"5205",12.51714217
"5206",11.13458871
"5207",12.42007557
"5208",11.57272776
"5209",8.214894624
"5210",10.80416995
"5211",7.326705271
"5212",10.47523883
"5213",9.255504143
"5214",8.986826272
"5215",8.33364536
"5216",9.19735633
"5217",8.676888415
"5218",6.995643134
"5219",10.6394043
"5220",9.616588611
"5221",9.756659619
"5222",7.756271079
"5223",8.077409346
"5224",11.6087705
"5225",10.56905778
"5226",6.79813719
"5227",7.200432674
"5228",4.390581587
"5229",6.772324757
"5230",8.812691199
"5231",11.99942357
"5232",11.02839716
"5233",9.700216582
"5234",7.721871935
"5235",5.894740398
"5236",7.980593707
"5237",14.54097893
"5238",10.2013426
"5239",10.4572141
"5240",8.106043023
"5241",10.39688702
"5242",13.83995425
"5243",5.65420097
"5244",11.61646971
"5245",6.609704922
"5246",6.710091483
"5247",11.16060414
"5248",14.19773541
"5249",7.995733401
"5250",7.89056384
"5251",10.4665059
"5252",11.32375722
"5253",7.390509748
"5254",8.258398015
"5255",9.299109332
"5256",4.893120786
"5257",6.673497968
"5258",10.70110938
"5259",10.47568456
"5260",8.824294186
"5261",7.668116703
"5262",7.393623613
"5263",9.601477928
"5264",8.38285884
"5265",10.64123086
"5266",10.82398577
"5267",8.15539607
"5268",12.16058168
"5269",7.82100107
"5270",9.726747918
"5271",10.64961414
"5272",11.7568201
"5273",9.878167417
"5274",10.41084719
"5275",10.08183072
"5276",8.474671184
"5277",14.00996491
"5278",9.595899581
"5279",10.39749878
"5280",11.14347023
"5281",12.08574637
"5282",10.32875315
"5283",11.0842985
"5284",12.70499983
"5285",14.22276087
"5286",8.506093341
"5287",10.04803336
"5288",7.682258955
"5289",8.429845495
"5290",14.43664114
"5291",5.417816849
"5292",9.840318838
"5293",8.634906754
"5294",10.64029503
"5295",8.70617742
"5296",4.69858963
"5297",11.31752598
"5298",4.436069406
"5299",7.403305101
"5300",9.017140132
"5301",13.40524991
"5302",10.59122733
"5303",6.985520057
"5304",11.41937085
"5305",5.810753999
"5306",11.24264648
"5307",10.39204489
"5308",8.76554159
"5309",12.82759083
"5310",11.57484514
"5311",10.19827931
"5312",9.266133551
"5313",8.050590926
"5314",6.803241943
"5315",7.568480324
"5316",5.558127437
"5317",9.658782328
"5318",8.90277859
"5319",13.01665586
"5320",10.73221755
"5321",9.038248409
"5322",6.220384152
"5323",10.941378
"5324",8.560822605
"5325",11.34621168
"5326",9.555859076
"5327",9.55007099
"5328",10.4384547
"5329",10.46860414
"5330",7.246246324
"5331",11.6436005
"5332",12.42838128
"5333",7.531480789
"5334",10.37497669
"5335",9.501125622
"5336",9.73607048
"5337",10.37558146
"5338",9.178334054
"5339",9.548727034
"5340",5.829276302
"5341",10.19517631
"5342",8.672600271
"5343",10.658169
"5344",10.09822873
"5345",10.36336611
"5346",3.454948796
"5347",6.256946437
"5348",11.09490436
"5349",9.091592284
"5350",11.30251721
"5351",11.59120795
"5352",11.71243358
"5353",6.489889709
"5354",8.281437591
"5355",13.74645116
"5356",8.553936594
"5357",7.465286588
"5358",8.241142639
"5359",5.235835134
"5360",8.606577783
"5361",11.26068343
"5362",11.7496099
"5363",11.35086228
"5364",8.468870493
"5365",6.976327279
"5366",6.750615694
"5367",10.12065704
"5368",10.242675
"5369",4.750123409
"5370",5.879227532
"5371",5.244980616
"5372",10.31526842
"5373",14.35934424
"5374",10.66268582
"5375",8.380660172
"5376",7.926428202
"5377",10.83424044
"5378",9.074891649
"5379",12.28965249
"5380",9.338806003
"5381",10.2835943
"5382",7.596056836
"5383",6.52824336
"5384",13.08036857
"5385",10.10210308
"5386",9.094290385
"5387",8.190096472
"5388",8.388906046
"5389",9.013534297
"5390",5.691952846
"5391",9.044470599
"5392",10.24102097
"5393",9.887634852
"5394",10.30817767
"5395",9.334346464
"5396",9.119797707
"5397",9.516559766
"5398",7.922054169
"5399",11.18043844
"5400",12.74451798
"5401",7.911421596
"5402",7.522904018
"5403",13.02286477
"5404",12.10282086
"5405",10.073349
"5406",9.082693309
"5407",10.73413329
"5408",8.225942013
"5409",11.79467741
"5410",10.15964792
"5411",10.81547939
"5412",6.214417326
"5413",10.48725179
"5414",9.56703309
"5415",7.867866636
"5416",9.974652141
"5417",11.46192167
"5418",9.676161295
"5419",5.909384585
"5420",10.371649
"5421",8.979826172
"5422",11.70484422
"5423",11.43988861
"5424",10.33594042
"5425",9.820987352
"5426",8.529018769
"5427",11.56835805
"5428",9.942674594
"5429",10.48837522
"5430",4.558617093
"5431",8.138613304
"5432",13.12690025
"5433",7.841901229
"5434",8.876898894
"5435",8.986337295
"5436",8.703330656
"5437",7.321037462
"5438",7.514751513
"5439",7.43455517
"5440",7.210313395
"5441",7.630532677
"5442",8.679732717
"5443",4.74393667
"5444",10.40576134
"5445",6.485115751
"5446",10.65615931
"5447",8.571862997
"5448",9.875880707
"5449",11.48380344
"5450",8.470677261
"5451",11.5295575
"5452",7.994088266
"5453",10.7486295
"5454",8.962026371
"5455",10.64750352
"5456",10.17526593
"5457",7.388230128
"5458",10.51302488
"5459",4.940448345
"5460",8.354235626
"5461",12.19836104
"5462",8.758817232
"5463",8.332596741
"5464",9.451984988
"5465",8.803347917
"5466",10.92491908
"5467",10.47204893
"5468",12.22922513
"5469",11.46075127
"5470",8.837726681
"5471",9.896929567
"5472",9.122508344
"5473",7.025152884
"5474",10.06980164
"5475",11.9333533
"5476",10.8945967
"5477",5.932017144
"5478",6.971404108
"5479",12.76478037
"5480",9.251346669
"5481",7.961267086
"5482",5.671561576
"5483",10.32987387
"5484",8.978555914
"5485",10.63477789
"5486",10.39895393
"5487",11.76173217
"5488",8.183563084
"5489",9.642359656
"5490",7.371139017
"5491",9.05210575
"5492",12.69283474
"5493",9.824380659
"5494",9.545969752
"5495",8.619485595
"5496",11.29624061
"5497",8.30704001
"5498",9.525493405
"5499",9.724204407
"5500",8.600087215
"5501",9.428202199
"5502",11.76492965
"5503",9.337254452
"5504",8.076517486
"5505",7.837308446
"5506",8.645069162
"5507",11.05538551
"5508",8.952617122
"5509",9.090748613
"5510",13.36275552
"5511",9.095730525
"5512",10.72415444
"5513",6.46750119
"5514",12.65029639
"5515",10.64244649
"5516",9.325142756
"5517",9.668977521
"5518",9.204926913
"5519",11.47676151
"5520",6.763185822
"5521",7.82291566
"5522",8.717764872
"5523",8.774296181
"5524",11.55363687
"5525",7.905874597
"5526",11.64515544
"5527",8.928177186
"5528",9.858360784
"5529",6.527262893
"5530",9.139697885
"5531",10.73748672
"5532",8.053248735
"5533",9.301658594
"5534",6.112744072
"5535",7.611514142
"5536",6.605708671
"5537",9.818534315
"5538",10.75808953
"5539",9.462875623
"5540",10.9658898
"5541",9.532351736
"5542",11.39778119
"5543",11.42993727
"5544",11.14977861
"5545",10.26134808
"5546",7.772465705
"5547",8.880306085
"5548",12.05206578
"5549",7.061165186
"5550",11.90132708
"5551",10.59714043
"5552",9.181418038
"5553",7.338134589
"5554",6.143096417
"5555",7.611609398
"5556",11.38759635
"5557",8.686654783
"5558",6.997430254
"5559",10.19436345
"5560",8.90944705
"5561",12.79741809
"5562",10.06394625
"5563",8.545858727
"5564",3.994178828
"5565",6.690840899
"5566",11.35591521
"5567",11.68050286
"5568",7.333218619
"5569",11.3079183
"5570",9.401450138
"5571",6.703734428
"5572",10.70728653
"5573",11.02871241
"5574",7.276285012
"5575",8.220937778
"5576",6.636096419
"5577",9.298214965
"5578",9.193958154
"5579",11.68987143
"5580",10.96197459
"5581",10.13924141
"5582",8.618002584
"5583",10.95942639
"5584",10.28518404
"5585",7.712832375
"5586",12.79463875
"5587",11.11953491
"5588",5.605697294
"5589",11.6208195
"5590",13.22117593
"5591",10.93065395
"5592",10.62664603
"5593",7.925666053
"5594",9.517305883
"5595",9.888648732
"5596",11.39902939
"5597",12.47258062
"5598",11.48092088
"5599",8.441678894
"5600",10.18339081
"5601",10.11488248
"5602",10.71084695
"5603",9.233415196
"5604",9.28135684
"5605",9.234347918
"5606",8.09342656
"5607",9.946670331
"5608",15.01333214
"5609",9.640627398
"5610",12.50395363
"5611",11.45745832
"5612",13.17396026
"5613",8.271066094
"5614",7.949226708
"5615",10.24302684
"5616",12.08860548
"5617",7.462217468
"5618",6.913089906
"5619",11.13572127
"5620",12.59459471
"5621",9.082093305
"5622",10.01250475
"5623",5.6764469
"5624",10.83724598
"5625",2.79548969
"5626",9.039147617
"5627",12.36591163
"5628",10.42856058
"5629",11.53481445
"5630",6.135751986
"5631",9.395571647
"5632",7.952680209
"5633",8.39067528
"5634",10.95856171
"5635",13.30124785
"5636",10.81608978
"5637",9.090771557
"5638",9.119446634
"5639",14.49197855
"5640",5.236092216
"5641",13.86380752
"5642",7.619895459
"5643",11.76637907
"5644",6.512639143
"5645",10.39465459
"5646",10.82048893
"5647",4.697568339
"5648",10.07275495
"5649",6.34030908
"5650",7.310035845
"5651",9.205586658
"5652",11.20093541
"5653",12.76385963
"5654",10.95314978
"5655",7.233068141
"5656",8.629720052
"5657",9.933874036
"5658",10.68513511
"5659",11.32999429
"5660",8.294673149
"5661",7.633213636
"5662",12.60125637
"5663",8.16401677
"5664",6.310275459
"5665",8.939352122
"5666",8.693304326
"5667",12.83701803
"5668",4.957678547
"5669",10.23908306
"5670",11.17259761
"5671",10.40060808
"5672",10.06634516
"5673",7.375163624
"5674",10.9488967
"5675",11.37160118
"5676",10.98281638
"5677",11.1667161
"5678",5.770746317
"5679",9.439187742
"5680",11.00916449
"5681",13.19990037
"5682",7.31630458
"5683",7.239943855
"5684",11.01700731
"5685",10.86463489
"5686",11.83681886
"5687",7.900258308
"5688",11.41061823
"5689",10.71542069
"5690",6.6148522
"5691",7.887496509
"5692",9.924880631
"5693",5.566195995
"5694",9.307981612
"5695",7.426093253
"5696",9.258190649
"5697",4.511250852
"5698",10.02936935
"5699",9.365912507
"5700",10.40683279
"5701",9.596718745
"5702",10.76206428
"5703",8.930467815
"5704",9.32514104
"5705",9.216390402
"5706",11.06218375
"5707",10.3831396
"5708",8.734095629
"5709",7.991210234
"5710",7.721965679
"5711",7.645310664
"5712",13.81397301
"5713",10.82224434
"5714",7.950997168
"5715",8.510413352
"5716",9.143842232
"5717",11.47659431
"5718",5.223000781
"5719",11.49308978
"5720",3.928060069
"5721",9.994953687
"5722",6.716015039
"5723",10.51192321
"5724",12.63568574
"5725",10.25254986
"5726",8.470228104
"5727",8.035532514
"5728",10.27763816
"5729",8.691811392
"5730",7.276606126
"5731",7.093161559
"5732",11.43794814
"5733",13.00449835
"5734",5.44337437
"5735",7.901961151
"5736",8.6208713
"5737",6.78574124
"5738",10.32090132
"5739",11.77026269
"5740",8.04797361
"5741",12.27392355
"5742",5.329129813
"5743",6.394487777
"5744",9.967130791
"5745",7.837409096
"5746",12.77800629
"5747",8.938982662
"5748",10.24938023
"5749",8.222481245
"5750",11.61751411
"5751",7.28286487
"5752",11.05307568
"5753",12.82227264
"5754",11.04638145
"5755",10.42870471
"5756",8.688060771
"5757",7.421723779
"5758",12.73059107
"5759",8.730143544
"5760",7.001358365
"5761",9.204599108
"5762",6.391879854
"5763",10.3289244
"5764",9.718348257
"5765",11.87230884
"5766",9.951745504
"5767",8.678269772
"5768",10.25852948
"5769",9.663970647
"5770",8.743473585
"5771",7.765888947
"5772",9.216159348
"5773",6.869441982
"5774",12.84058853
"5775",8.954901146
"5776",9.323332652
"5777",7.342542812
"5778",6.649513062
"5779",9.321897903
"5780",8.913328436
"5781",8.811290571
"5782",10.57987001
"5783",10.42353604
"5784",11.15471944
"5785",11.26890244
"5786",11.0592853
"5787",11.33956778
"5788",11.82352654
"5789",10.36915131
"5790",6.700489141
"5791",9.683126699
"5792",5.61823001
"5793",8.658511758
"5794",8.441559871
"5795",9.217009433
"5796",11.78711443
"5797",6.004288782
"5798",13.98956489
"5799",9.129483095
"5800",11.39629587
"5801",9.421770541
"5802",8.612492396
"5803",5.280196146
"5804",8.013413353
"5805",9.513876845
"5806",8.195452592
"5807",6.71619495
"5808",11.2041859
"5809",8.398618663
"5810",7.128332014
"5811",10.60539706
"5812",12.01931975
"5813",8.748426394
"5814",8.227456184
"5815",11.49451231
"5816",9.844682405
"5817",11.05634111
"5818",13.4344372
"5819",10.69654526
"5820",10.63008257
"5821",7.444014567
"5822",10.1209329
"5823",7.106566518
"5824",10.76506595
"5825",8.275650899
"5826",8.424382454
"5827",9.224513447
"5828",6.622749499
"5829",10.35628235
"5830",8.327053758
"5831",11.27232778
"5832",11.69374866
"5833",7.808123061
"5834",6.01387347
"5835",9.613678581
"5836",8.90790505
"5837",7.113788939
"5838",9.558088397
"5839",6.680574436
"5840",11.31141452
"5841",5.825595889
"5842",9.917294003
"5843",11.01741586
"5844",4.51454008
"5845",12.30069575
"5846",7.453695587
"5847",10.51099267
"5848",6.153035165
"5849",9.990681323
"5850",10.65155133
"5851",12.15071594
"5852",6.086797711
"5853",9.434201447
"5854",8.963272062
"5855",11.97634742
"5856",8.52979591
"5857",10.19230139
"5858",8.357378863
"5859",7.481997607
"5860",7.937426286
"5861",8.593910742
"5862",11.94086219
"5863",8.877491675
"5864",7.425795864
"5865",6.033986396
"5866",11.14908326
"5867",10.96174091
"5868",9.509202315
"5869",10.33834847
"5870",10.59197234
"5871",9.066221023
"5872",9.410905265
"5873",10.63015333
"5874",6.171394561
"5875",7.28641667
"5876",11.58594852
"5877",9.926762515
"5878",8.862321869
"5879",7.809811818
"5880",9.552090091
"5881",9.994422928
"5882",10.28280809
"5883",9.705348534
"5884",5.909999459
"5885",9.306654733
"5886",13.20886218
"5887",8.585182426
"5888",7.337857731
"5889",8.270819581
"5890",8.982356822
"5891",11.53188969
"5892",8.804245785
"5893",10.37789705
"5894",11.05355125
"5895",12.37146298
"5896",9.882320312
"5897",9.802449601
"5898",9.308031165
"5899",9.246261913
"5900",12.31369718
"5901",13.06014865
"5902",13.51430817
"5903",7.798073113
"5904",8.904956536
"5905",10.47373123
"5906",10.33183849
"5907",11.15595978
"5908",7.703592816
"5909",13.723757
"5910",9.94803715
"5911",8.083016213
"5912",7.082264435
"5913",11.22657071
"5914",7.976346221
"5915",12.4862935
"5916",8.007400424
"5917",14.56579523
"5918",10.23262559
"5919",5.673057944
"5920",7.916783913
"5921",10.00362555
"5922",9.188956105
"5923",9.844525613
"5924",9.734962519
"5925",8.429637623
"5926",12.07552273
"5927",11.51249647
"5928",6.985654682
"5929",9.521635208
"5930",8.079755489
"5931",10.53790061
"5932",10.55348278
"5933",6.631189123
"5934",9.567321181
"5935",5.462601525
"5936",9.667508608
"5937",9.695215268
"5938",12.3213229
"5939",6.114207148
"5940",8.424283824
"5941",9.38439645
"5942",9.98276961
"5943",11.10943638
"5944",7.083034678
"5945",7.877551387
"5946",10.3368033
"5947",8.383793474
"5948",7.365115608
"5949",9.042647711
"5950",11.08361706
"5951",5.093130741
"5952",8.435585157
"5953",7.868286952
"5954",10.56826891
"5955",9.255171977
"5956",10.79834952
"5957",11.88578049
"5958",9.237016368
"5959",9.233624768
"5960",8.670763589
"5961",7.984982856
"5962",11.12009805
"5963",5.969230671
"5964",10.94579877
"5965",8.37256584
"5966",10.80466384
"5967",7.225794031
"5968",5.933683535
"5969",4.129326873
"5970",9.778594509
"5971",10.68299175
"5972",10.45353178
"5973",10.60649434
"5974",13.2907102
"5975",8.424812512
"5976",8.305036295
"5977",8.492680061
"5978",11.99587326
"5979",6.892302466
"5980",10.82340409
"5981",8.732730435
"5982",11.49459578
"5983",8.720582444
"5984",10.29182478
"5985",9.933043062
"5986",8.698419057
"5987",6.991437414
"5988",12.0182757
"5989",8.5838554
"5990",8.963676994
"5991",12.62653862
"5992",10.23957198
"5993",7.876483532
"5994",6.075140238
"5995",11.27993046
"5996",10.36932506
"5997",11.91725916
"5998",9.535466926
"5999",9.85522892
"6000",11.13040766
"6001",6.968392121
"6002",10.49354293
"6003",10.78224216
"6004",7.743394652
"6005",9.711287585
"6006",10.38966603
"6007",10.24591875
"6008",11.24724292
"6009",9.762944815
"6010",9.018768537
"6011",10.64301109
"6012",6.217374179
"6013",8.460137978
"6014",11.68730325
"6015",10.6518719
"6016",11.05563587
"6017",11.72916586
"6018",11.17175493
"6019",9.370839027
"6020",11.22924383
"6021",9.576519336
"6022",11.0095633
"6023",8.098866017
"6024",8.946373741
"6025",9.895730468
"6026",10.09372317
"6027",6.949718105
"6028",7.278963691
"6029",14.21184248
"6030",8.899011475
"6031",9.253708818
"6032",7.990445956
"6033",8.983990853
"6034",9.680703531
"6035",12.63277554
"6036",10.04203734
"6037",10.42549925
"6038",7.5030266
"6039",11.43066496
"6040",11.78080464
"6041",11.48761796
"6042",9.901503787
"6043",10.69025517
"6044",9.213767543
"6045",10.90836934
"6046",8.186025967
"6047",9.477388497
"6048",10.8325555
"6049",10.15667869
"6050",5.667972907
"6051",12.87165835
"6052",9.448131685
"6053",11.75813231
"6054",10.46770138
"6055",10.99547918
"6056",12.21491704
"6057",7.538159698
"6058",13.47368013
"6059",4.528768491
"6060",11.05638809
"6061",9.918937042
"6062",11.69415829
"6063",9.852868569
"6064",11.32598485
"6065",10.72328715
"6066",10.58618068
"6067",7.270457601
"6068",8.120134997
"6069",9.919566177
"6070",4.836048428
"6071",10.17358662
"6072",7.767618029
"6073",11.1560034
"6074",11.90318992
"6075",7.152292329
"6076",6.886975623
"6077",13.53967939
"6078",7.398837133
"6079",14.36857442
"6080",9.395976689
"6081",13.00296352
"6082",6.355273909
"6083",6.52755689
"6084",8.997464468
"6085",12.49504411
"6086",7.687620279
"6087",13.69381642
"6088",9.928121326
"6089",11.35901329
"6090",8.76332447
"6091",9.724061794
"6092",9.482185605
"6093",8.994343159
"6094",7.673973889
"6095",6.803080581
"6096",8.186400786
"6097",8.750757549
"6098",10.42501639
"6099",15.66342154
"6100",9.805609354
"6101",9.732288646
"6102",5.607474933
"6103",9.490155977
"6104",7.92052845
"6105",9.333159819
"6106",5.925135701
"6107",9.556645792
"6108",7.518570285
"6109",11.08848436
"6110",10.53732529
"6111",10.56745367
"6112",7.505245739
"6113",8.050660353
"6114",7.790431663
"6115",10.37644697
"6116",8.396421118
"6117",11.56499331
"6118",8.652158293
"6119",9.806123592
"6120",11.12829517
"6121",10.34641707
"6122",11.13458138
"6123",11.59700464
"6124",13.79525406
"6125",11.18050216
"6126",10.74798303
"6127",8.901113912
"6128",9.876847798
"6129",8.644178981
"6130",13.9305288
"6131",10.43026786
"6132",8.056295254
"6133",12.05369643
"6134",9.480709634
"6135",7.383029264
"6136",10.85228587
"6137",9.269853286
"6138",9.971166131
"6139",7.687217384
"6140",10.14755248
"6141",8.106136842
"6142",7.605658321
"6143",10.94363274
"6144",6.761071833
"6145",11.14799959
"6146",10.2666502
"6147",5.849390742
"6148",11.974668
"6149",10.04173191
"6150",6.965648635
"6151",9.109524389
"6152",9.846198203
"6153",5.257798786
"6154",9.960894214
"6155",7.611968689
"6156",5.949570996
"6157",9.874236961
"6158",9.892571404
"6159",9.546179659
"6160",9.537482601
"6161",9.323186965
"6162",9.850899503
"6163",9.464316119
"6164",12.04318269
"6165",9.140358001
"6166",9.482600202
"6167",6.799804253
"6168",10.81807907
"6169",10.57770362
"6170",8.999287269
"6171",8.107099817
"6172",8.693480761
"6173",9.713695419
"6174",8.027333314
"6175",10.21903878
"6176",12.11457667
"6177",8.41835748
"6178",11.84523526
"6179",9.600350553
"6180",10.83812118
"6181",9.962425818
"6182",11.83761444
"6183",11.70968759
"6184",10.94526585
"6185",6.835187288
"6186",11.39162624
"6187",8.377827975
"6188",6.785377842
"6189",11.22270178
"6190",11.58798614
"6191",8.648916192
"6192",7.492042982
"6193",7.80343871
"6194",11.70618818
"6195",11.69943885
"6196",9.882478792
"6197",11.71947294
"6198",9.373561039
"6199",11.16193998
"6200",11.32274573
"6201",8.101501305
"6202",10.90807425
"6203",11.12175665
"6204",6.898455531
"6205",6.733885632
"6206",9.606850441
"6207",6.925702816
"6208",12.37707657
"6209",8.55456919
"6210",8.595697195
"6211",7.633213636
"6212",9.781744701
"6213",7.557788186
"6214",8.64893821
"6215",6.277655992
"6216",9.979008208
"6217",10.67196858
"6218",5.437266297
"6219",9.081425695
"6220",9.083432553
"6221",7.525445522
"6222",9.416721354
"6223",8.190536986
"6224",9.705246656
"6225",15.27965757
"6226",8.239345401
"6227",5.634236292
"6228",7.787193932
"6229",9.420991305
"6230",10.01980336
"6231",14.45178169
"6232",10.59631866
"6233",9.406723598
"6234",8.523342562
"6235",7.722128512
"6236",8.745825592
"6237",9.444850076
"6238",8.22188211
"6239",9.088284642
"6240",10.44833264
"6241",13.31441448
"6242",12.84062464
"6243",10.64570957
"6244",10.68825323
"6245",12.79349607
"6246",7.860035945
"6247",9.473396183
"6248",5.827080095
"6249",7.679323544
"6250",11.03383367
"6251",10.48719454
"6252",8.479573281
"6253",9.327271291
"6254",11.64440795
"6255",8.985007394
"6256",9.289965647
"6257",11.04606636
"6258",12.26740627
"6259",9.12529917
"6260",9.007425467
"6261",9.272547344
"6262",11.00059035
"6263",7.033552343
"6264",9.214057842
"6265",8.880147055
"6266",6.578684339
"6267",11.58175451
"6268",11.63458075
"6269",10.56154835
"6270",13.055952
"6271",4.684667593
"6272",10.17803694
"6273",8.742444673
"6274",6.172538616
"6275",9.33831648
"6276",9.414750827
"6277",10.33798186
"6278",9.0399645
"6279",6.3421231
"6280",10.46473644
"6281",10.65161036
"6282",11.41627415
"6283",9.822948836
"6284",8.517712948
"6285",8.320406178
"6286",9.397667261
"6287",9.984370685
"6288",8.148398174
"6289",11.38273509
"6290",12.96368928
"6291",5.170442979
"6292",11.364068
"6293",12.79339803
"6294",10.24698195
"6295",8.159558888
"6296",10.3700082
"6297",10.94551645
"6298",4.718284767
"6299",10.43774602
"6300",8.382234234
"6301",10.1180331
"6302",12.58707578
"6303",7.222622797
"6304",12.72534239
"6305",12.47282801
"6306",9.504141366
"6307",11.94049529
"6308",9.715081323
"6309",12.14200675
"6310",9.546220374
"6311",11.64828758
"6312",10.0998092
"6313",9.99402473
"6314",10.3695762
"6315",9.497544542
"6316",10.47238929
"6317",6.745622499
"6318",13.86711625
"6319",11.13990554
"6320",8.196369506
"6321",13.70738754
"6322",10.53289668
"6323",11.8462992
"6324",10.74941342
"6325",8.147907977
"6326",6.991936688
"6327",12.56055888
"6328",7.082960679
"6329",12.38214312
"6330",8.476130977
"6331",7.625958409
"6332",9.089269729
"6333",8.421289018
"6334",10.49467957
"6335",9.227684647
"6336",9.457782381
"6337",9.162505244
"6338",10.46801318
"6339",6.749169851
"6340",5.649369886
"6341",9.319855064
"6342",9.526271916
"6343",10.3413813
"6344",6.647095515
"6345",8.699117652
"6346",5.78659594
"6347",9.348260737
"6348",11.18341184
"6349",12.00839606
"6350",11.17663841
"6351",10.41706962
"6352",11.88394395
"6353",10.52791885
"6354",10.77757719
"6355",10.6179378
"6356",9.205789932
"6357",11.15345822
"6358",10.97308657
"6359",7.691147977
"6360",10.27744696
"6361",8.318240051
"6362",10.833264
"6363",11.37873137
"6364",9.894087382
"6365",11.42226738
"6366",9.863363338
"6367",7.959826002
"6368",8.681398535
"6369",10.80751643
"6370",9.0488672
"6371",13.6462081
"6372",11.49940139
"6373",7.108185646
"6374",6.15316476
"6375",12.64048169
"6376",8.805148791
"6377",9.869101985
"6378",10.85708345
"6379",11.68152559
"6380",6.637080797
"6381",9.199031015
"6382",7.754323091
"6383",10.83333708
"6384",9.407138535
"6385",11.13224899
"6386",8.14430575
"6387",10.88941401
"6388",9.451054829
"6389",12.42935957
